u,v,key,osmid,name,highway,oneway,length,geometry_wkt
4105941514,4105941499,0,408688144,nan,residential,False,198.7975713135828,"LINESTRING (-69.9757782 -15.8810936, -69.9743829 -15.8799124)"
4105941514,4105941512,0,408688146,nan,residential,False,70.68917625821622,"LINESTRING (-69.9757782 -15.8810936, -69.9764312 -15.8809953)"
4105941514,8209821653,0,408688146,nan,residential,False,36.571297952430406,"LINESTRING (-69.9757782 -15.8810936, -69.9754377 -15.8811238)"
4105941520,8209821653,0,408688146,nan,residential,False,237.4298003479413,"LINESTRING (-69.9732584 -15.8813516, -69.9741528 -15.8813826, -69.974429 -15.8813671, -69.9745712 -15.8813464, -69.9748179 -15.8812742, -69.9750969 -15.8811581, -69.9754377 -15.8811238)"
4105941520,4105941526,0,408688146,nan,residential,False,74.43313163281687,"LINESTRING (-69.9732584 -15.8813516, -69.9731121 -15.8813722, -69.9728626 -15.8814394, -69.9727419 -15.8814728, -69.972585 -15.8815167)"
4105941520,4105941534,0,408688148,nan,residential,False,159.86877499220637,"LINESTRING (-69.9732584 -15.8813516, -69.9731818 -15.8814651, -69.9731067 -15.8816148, -69.9730101 -15.8820507, -69.9729699 -15.8822158, -69.9728345 -15.8827202)"
4105941520,3559759599,0,408688148,nan,residential,False,126.98593652277926,"LINESTRING (-69.9732584 -15.8813516, -69.9734098 -15.8811272, -69.9737075 -15.880708, -69.9737424 -15.880588, -69.9737451 -15.8804512, -69.9737467 -15.8803458)"
4105941526,4105991543,0,408691499,Avenida Orgullo Aymara,residential,False,70.52088347973766,"LINESTRING (-69.972585 -15.8815167, -69.9729404 -15.8809825)"
4105941526,5587223169,0,408691499,Avenida Orgullo Aymara,residential,False,4.177800836299803,"LINESTRING (-69.972585 -15.8815167, -69.9725647 -15.8815488)"
4105941526,4105941520,0,408688146,nan,residential,False,74.43313163281687,"LINESTRING (-69.972585 -15.8815167, -69.9727419 -15.8814728, -69.9728626 -15.8814394, -69.9731121 -15.8813722, -69.9732584 -15.8813516)"
4105941534,8209725788,0,1165581132,nan,residential,False,83.88204964390941,"LINESTRING (-69.9728345 -15.8827202, -69.9721191 -15.882411)"
4105941534,8209815867,0,408688148,nan,residential,False,195.720740579805,"LINESTRING (-69.9728345 -15.8827202, -69.9728251 -15.8828156, -69.9728345 -15.8830207, -69.9728251 -15.8834271, -69.9727821 -15.8835857, -69.9727057 -15.8837637, -69.9725649 -15.8839185, -69.9722135 -15.8842738)"
4105941534,4105941520,0,408688148,nan,residential,False,159.8687749922064,"LINESTRING (-69.9728345 -15.8827202, -69.9729699 -15.8822158, -69.9730101 -15.8820507, -69.9731067 -15.8816148, -69.9731818 -15.8814651, -69.9732584 -15.8813516)"
4105941561,8254657898,0,"[887845711, 408688143]",nan,"['residential', 'unclassified']",False,645.5367283623654,"LINESTRING (-69.9681138 -15.8899487, -69.9681781 -15.8900744, -69.9681983 -15.890195, -69.9682063 -15.8905666, -69.9681258 -15.8916603, -69.9680856 -15.8917597, -69.9680561 -15.8919041, -69.9680561 -15.8920976, -69.9681339 -15.8924239, -69.9683163 -15.892896, -69.968893 -15.8942018, -69.9689231 -15.8943346, -69.9688912 -15.894515, -69.9688912 -15.8948418, -69.9687319 -15.895257, -69.9686293 -15.8954238, -69.9686258 -15.8955123)"
4105941561,4105941792,0,408688145,nan,residential,False,470.45529857928324,"LINESTRING (-69.9681138 -15.8899487, -69.9679622 -15.8901267, -69.967753 -15.8904324, -69.9677235 -15.8905098, -69.9675706 -15.8910438, -69.9674821 -15.8912734, -69.9674124 -15.8915159, -69.9671817 -15.8922565, -69.9669483 -15.8928037, -69.9668357 -15.8931204, -69.9667887 -15.893281, -69.9667606 -15.8934732, -69.9666372 -15.8938988)"
4105941561,10917578699,0,408688148,nan,residential,False,60.40923154259505,"LINESTRING (-69.9681138 -15.8899487, -69.9681714 -15.889821, -69.9683994 -15.8895527, -69.9684332 -15.8895052)"
4105941792,4105941561,0,408688145,nan,residential,False,470.4552985792832,"LINESTRING (-69.9666372 -15.8938988, -69.9667606 -15.8934732, -69.9667887 -15.893281, -69.9668357 -15.8931204, -69.9669483 -15.8928037, -69.9671817 -15.8922565, -69.9674124 -15.8915159, -69.9674821 -15.8912734, -69.9675706 -15.8910438, -69.9677235 -15.8905098, -69.967753 -15.8904324, -69.9679622 -15.8901267, -69.9681138 -15.8899487)"
4105989849,9923614888,0,408691500,nan,residential,False,50.48028476590766,"LINESTRING (-69.9796992 -15.8641246, -69.9801237 -15.864323)"
4105989849,5585626550,0,584332441,nan,residential,False,48.76731472869391,"LINESTRING (-69.9796992 -15.8641246, -69.9794841 -15.8645113)"
4105989849,5585626552,0,584332441,nan,residential,False,48.44421406081039,"LINESTRING (-69.9796992 -15.8641246, -69.9798905 -15.8637297)"
4105989849,10848154684,0,"[584332442, 1166291771]",nan,residential,False,234.01582249726764,"LINESTRING (-69.9796992 -15.8641246, -69.978527 -15.8635861, -69.9784741 -15.8635813, -69.9784194 -15.8635927, -69.978335 -15.8637645, -69.9779795 -15.863563, -69.977901 -15.8637076)"
4105989852,4105989854,0,408691483,nan,residential,False,72.36022926070223,"LINESTRING (-69.9851965 -15.8655671, -69.9856219 -15.8660731)"
4105989852,5585626535,0,584332438,nan,residential,False,186.2362330046267,"LINESTRING (-69.9851965 -15.8655671, -69.984351 -15.8661445, -69.9837989 -15.8665651)"
4105989852,5585626529,0,584332438,nan,residential,False,167.1252377426191,"LINESTRING (-69.9851965 -15.8655671, -69.985296 -15.8654805, -69.985414 -15.8654147, -69.9856196 -15.8653341, -69.9857211 -15.8652715, -69.9857587 -15.8652238, -69.9857842 -15.8651735, -69.9858257 -15.8651238, -69.9858841 -15.8650812, -69.986434 -15.8646813)"
4105989854,4105989852,0,408691483,nan,residential,False,72.36022926070223,"LINESTRING (-69.9856219 -15.8660731, -69.9851965 -15.8655671)"
4105989854,5585626527,0,408691483,nan,residential,False,44.27466549921924,"LINESTRING (-69.9856219 -15.8660731, -69.9858836 -15.8663816)"
4105989854,4105989859,0,408691482,nan,residential,False,183.3218622838067,"LINESTRING (-69.9856219 -15.8660731, -69.9849639 -15.8665342, -69.9842472 -15.8670576)"
4105989856,5585626535,0,408691500,nan,residential,False,21.83121964317314,"LINESTRING (-69.9836842 -15.8664027, -69.9837989 -15.8665651)"
4105989856,10848101554,0,408691500,nan,residential,False,61.15308621878923,"LINESTRING (-69.9836842 -15.8664027, -69.9834694 -15.8660788, -69.9833736 -15.865941)"
4105989856,10848154680,0,877508929,nan,residential,False,519.1145617754489,"LINESTRING (-69.9836842 -15.8664027, -69.9856106 -15.8650798, -69.9863461 -15.8645909, -69.9863595 -15.8645542, -69.986342 -15.8645065, -69.9863072 -15.8644613, -69.9861307 -15.8642931, -69.9857263 -15.8639077, -69.9857144 -15.8638692, -69.9857091 -15.8637641, -69.9856976 -15.8637144, -69.9856722 -15.8636769, -69.9856054 -15.8636222, -69.9855695 -15.8636054, -69.9855389 -15.8635777, -69.9855146 -15.8635271, -69.9855442 -15.8633906)"
4105989856,5585626596,0,877508929,nan,residential,False,113.00144457490718,"LINESTRING (-69.9836842 -15.8664027, -69.9833445 -15.8666094, -69.9828007 -15.8669598)"
4105989859,5585626610,0,408691482,nan,residential,False,164.1160265184839,"LINESTRING (-69.9842472 -15.8670576, -69.9835586 -15.8675059, -69.983055 -15.8678535, -69.983005 -15.8679173)"
4105989859,4105989854,0,408691482,nan,residential,False,183.3218622838067,"LINESTRING (-69.9842472 -15.8670576, -69.9849639 -15.8665342, -69.9856219 -15.8660731)"
4105989859,5585626535,0,408691500,nan,residential,False,72.80029791897982,"LINESTRING (-69.9842472 -15.8670576, -69.9840125 -15.8668086, -69.9837989 -15.8665651)"
4105989859,4105989865,0,408691500,nan,residential,False,210.317109074434,"LINESTRING (-69.9842472 -15.8670576, -69.9846535 -15.8674007, -69.9855707 -15.8684506)"
4105989861,4105989862,0,408691469,nan,residential,False,60.49021411615368,"LINESTRING (-69.9868116 -15.8674902, -69.9863702 -15.8678303)"
4105989861,5585626520,0,408691469,nan,residential,False,57.74318584299473,"LINESTRING (-69.9868116 -15.8674902, -69.987233 -15.8671656)"
4105989861,10907247505,0,408691473,nan,residential,False,96.25283328489479,"LINESTRING (-69.9868116 -15.8674902, -69.9873951 -15.8681492)"
4105989861,5585626526,0,408691483,nan,residential,False,75.93481937781796,"LINESTRING (-69.9868116 -15.8674902, -69.9863922 -15.8669392)"
4105989862,5585626612,0,408691469,nan,residential,False,11.127484049794024,"LINESTRING (-69.9863702 -15.8678303, -69.9862892 -15.8678931)"
4105989862,4105989861,0,408691469,nan,residential,False,60.49021411615368,"LINESTRING (-69.9863702 -15.8678303, -69.9868116 -15.8674902)"
4105989862,4105989867,0,408691495,nan,residential,False,150.4248717001359,"LINESTRING (-69.9863702 -15.8678303, -69.9872982 -15.8688468)"
4105989864,5585626136,0,350220157,Avenida Orgullo Aymara,tertiary,False,27.04326266759011,"LINESTRING (-69.9892917 -15.8680912, -69.9890986 -15.8682482)"
4105989864,5585626134,0,350220157,Avenida Orgullo Aymara,tertiary,False,61.94239281358197,"LINESTRING (-69.9892917 -15.8680912, -69.989734 -15.8677316)"
4105989864,5585626524,0,408691469,nan,residential,False,62.824272884428254,"LINESTRING (-69.9892917 -15.8680912, -69.9889155 -15.8676573)"
4105989865,5585626619,0,408691469,nan,residential,False,25.271887441692616,"LINESTRING (-69.9855707 -15.8684506, -69.9853868 -15.8685933)"
4105989865,5585626616,0,408691469,nan,residential,False,40.3218289598641,"LINESTRING (-69.9855707 -15.8684506, -69.9858641 -15.8682229)"
4105989865,4105989859,0,408691500,nan,residential,False,210.317109074434,"LINESTRING (-69.9855707 -15.8684506, -69.9846535 -15.8674007, -69.9842472 -15.8670576)"
4105989866,5585626524,0,408691468,nan,residential,False,103.14358265606977,"LINESTRING (-69.9881763 -15.868253, -69.9889155 -15.8676573)"
4105989866,5585626523,0,408691468,nan,residential,False,56.12912499779022,"LINESTRING (-69.9881763 -15.868253, -69.9877719 -15.8685747)"
4105989866,9923643221,0,584332434,nan,residential,False,46.87839804263624,"LINESTRING (-69.9881763 -15.868253, -69.9878955 -15.8679293)"
4105989866,5585626519,0,584332434,nan,residential,False,64.06972252670123,"LINESTRING (-69.9881763 -15.868253, -69.9885876 -15.8686719)"
4105989867,4105989868,0,408691495,nan,residential,False,8.985788398106985,"LINESTRING (-69.9872982 -15.8688468, -69.9873527 -15.8689083)"
4105989867,4105989862,0,408691495,nan,residential,False,150.4248717001359,"LINESTRING (-69.9872982 -15.8688468, -69.9863702 -15.8678303)"
4105989867,5585626617,0,408691498,nan,residential,False,71.47628610161611,"LINESTRING (-69.9872982 -15.8688468, -69.9867636 -15.8692325)"
4105989868,5585626523,0,408691468,nan,residential,False,58.19222354843604,"LINESTRING (-69.9873527 -15.8689083, -69.9877719 -15.8685747)"
4105989868,3559761300,0,408691495,nan,residential,False,64.50437101867143,"LINESTRING (-69.9873527 -15.8689083, -69.9877439 -15.8693498)"
4105989868,4105989867,0,408691495,nan,residential,False,8.985788398106985,"LINESTRING (-69.9873527 -15.8689083, -69.9872982 -15.8688468)"
4105989869,4105989872,0,408691464,nan,residential,False,84.11026396888929,"LINESTRING (-69.9863246 -15.8695138, -69.9868149 -15.8701052)"
4105989869,5585626617,0,408691498,nan,residential,False,56.41882441384402,"LINESTRING (-69.9863246 -15.8695138, -69.9867636 -15.8692325)"
4105989869,5585626618,0,408691498,nan,residential,False,11.743485838117993,"LINESTRING (-69.9863246 -15.8695138, -69.9862224 -15.8695524)"
4105989872,5585626208,0,350220157,Avenida Orgullo Aymara,tertiary,False,83.46964663124186,"LINESTRING (-69.9868149 -15.8701052, -69.9862189 -15.8705898)"
4105989872,5585626202,0,350220157,Avenida Orgullo Aymara,tertiary,False,10.96125825981237,"LINESTRING (-69.9868149 -15.8701052, -69.9868932 -15.8700416)"
4105989872,4105989869,0,408691464,nan,residential,False,84.11026396888929,"LINESTRING (-69.9868149 -15.8701052, -69.9863246 -15.8695138)"
4105989874,5585626620,0,584332462,Pasaje del Lago,residential,False,84.02717731014678,"LINESTRING (-69.9853926 -15.8702722, -69.9859015 -15.8708479)"
4105989874,5585626624,0,408691498,nan,residential,False,21.18095663605841,"LINESTRING (-69.9853926 -15.8702722, -69.9854583 -15.8701677, -69.9855103 -15.8701211)"
4105989874,5585626631,0,"[584332466, 408691498]",nan,residential,False,187.6052992031767,"LINESTRING (-69.9853926 -15.8702722, -69.9850613 -15.8705347, -69.985013 -15.8705534, -69.9849708 -15.8705573, -69.9849242 -15.8705375, -69.984723 -15.8702859, -69.9846362 -15.8701545, -69.9842189 -15.8696289)"
4105989876,5585626652,0,350220157,Avenida Orgullo Aymara,tertiary,False,74.40705110481387,"LINESTRING (-69.9848813 -15.8716774, -69.9843393 -15.8720969)"
4105989876,5585626638,0,350220157,Avenida Orgullo Aymara,tertiary,False,14.165697021100227,"LINESTRING (-69.9848813 -15.8716774, -69.9849806 -15.8715931)"
4105989876,5585626309,0,408691494,Jirón Las Viñas,residential,False,41.34498844762273,"LINESTRING (-69.9848813 -15.8716774, -69.9851258 -15.8719654)"
4105989876,10841295029,0,584332469,Jirón Las Viñas,residential,False,34.87599902255498,"LINESTRING (-69.9848813 -15.8716774, -69.984671 -15.8714377)"
4105989877,5585626657,0,408691487,nan,residential,False,68.04674378944543,"LINESTRING (-69.9821887 -15.871359, -69.9825888 -15.8718348)"
4105989877,5585626651,0,1083019255,nan,residential,False,126.56647514053341,"LINESTRING (-69.9821887 -15.871359, -69.9830802 -15.8706105)"
4105989877,10841295057,0,877508371,nan,residential,False,168.8691662817808,"LINESTRING (-69.9821887 -15.871359, -69.9821631 -15.8712687, -69.9821485 -15.8711971, -69.9821444 -15.8711177, -69.9821479 -15.8710465, -69.982131 -15.8709746, -69.9821068 -15.8708959, -69.9820881 -15.8707964, -69.9820921 -15.8707153, -69.9821629 -15.8702802, -69.9821506 -15.8702088, -69.9821122 -15.8701657, -69.9820425 -15.8701438, -69.9818131 -15.8701103)"
4105989877,5585626693,0,"[584332481, 1083019255]",nan,residential,False,159.43218861441414,"LINESTRING (-69.9821887 -15.871359, -69.9814799 -15.8719066, -69.9810258 -15.872256)"
4105989878,5585626660,0,408691476,nan,residential,False,73.76511204768951,"LINESTRING (-69.9829982 -15.8722907, -69.9824635 -15.8727097)"
4105989878,5585626654,0,408691487,nan,residential,False,10.54442696729578,"LINESTRING (-69.9829982 -15.8722907, -69.9829338 -15.8722189)"
4105989878,4105989879,0,408691487,nan,residential,False,75.89952873532671,"LINESTRING (-69.9829982 -15.8722907, -69.9834492 -15.8728177)"
4105989879,10841380170,0,350220157,Avenida Orgullo Aymara,tertiary,False,73.40372891195483,"LINESTRING (-69.9834492 -15.8728177, -69.9829237 -15.8732423)"
4105989879,5585626314,0,350220157,Avenida Orgullo Aymara,tertiary,False,61.749453167544225,"LINESTRING (-69.9834492 -15.8728177, -69.9838948 -15.8724646)"
4105989879,4105989878,0,408691487,nan,residential,False,75.89952873532671,"LINESTRING (-69.9834492 -15.8728177, -69.9829982 -15.8722907)"
4105989880,4105989881,0,408691493,nan,residential,False,47.124612080940686,"LINESTRING (-69.9863726 -15.8727642, -69.986037 -15.8730388)"
4105989880,10904489859,0,584332377,nan,residential,False,47.457399346783866,"LINESTRING (-69.9863726 -15.8727642, -69.9860861 -15.8724383)"
4105989880,10904489859,1,882794828,nan,residential,False,225.2949341335182,"LINESTRING (-69.9863726 -15.8727642, -69.9869523 -15.8723122, -69.9869978 -15.8722362, -69.9869885 -15.8721446, -69.9869335 -15.8720723, -69.9867725 -15.8719678, -69.986684 -15.8719524, -69.9866197 -15.8719588, -69.9865486 -15.8720053, -69.9860861 -15.8724383)"
4105989880,3559749805,0,584332377,nan,residential,False,155.81512423411243,"LINESTRING (-69.9863726 -15.8727642, -69.9873134 -15.8738341)"
4105989881,5585626307,0,408691493,nan,residential,False,47.81672811336625,"LINESTRING (-69.986037 -15.8730388, -69.9856939 -15.8733145)"
4105989881,4105989880,0,408691493,nan,residential,False,47.124612080940686,"LINESTRING (-69.986037 -15.8730388, -69.9863726 -15.8727642)"
4105989881,5585626306,0,408691494,Jirón Las Viñas,residential,False,105.16796567490769,"LINESTRING (-69.986037 -15.8730388, -69.9854151 -15.8723062)"
4105989881,4105989882,0,408691494,Jirón Las Viñas,residential,False,46.76711276425364,"LINESTRING (-69.986037 -15.8730388, -69.9863134 -15.8733647)"
4105989882,4105989884,0,408691490,nan,residential,False,43.01178417184441,"LINESTRING (-69.9863134 -15.8733647, -69.9860134 -15.8736223)"
4105989882,4105989881,0,408691494,Jirón Las Viñas,residential,False,46.76711276425364,"LINESTRING (-69.9863134 -15.8733647, -69.986037 -15.8730388)"
4105989882,4105991489,0,408691494,Jirón Las Viñas,residential,False,108.94637979847123,"LINESTRING (-69.9863134 -15.8733647, -69.9869578 -15.8741235)"
4105989883,4105989887,0,408691484,nan,residential,False,45.65790774818235,"LINESTRING (-69.9853886 -15.8735599, -69.9856715 -15.8738674)"
4105989883,4105989886,0,408691493,nan,residential,False,43.23099377818182,"LINESTRING (-69.9853886 -15.8735599, -69.9850774 -15.873808)"
4105989883,5585626307,0,408691493,nan,residential,False,42.553938124603434,"LINESTRING (-69.9853886 -15.8735599, -69.9856939 -15.8733145)"
4105989884,4105989888,0,408691485,nan,residential,False,57.17661686131039,"LINESTRING (-69.9860134 -15.8736223, -69.9863393 -15.8740299)"
4105989884,4105989887,0,408691490,nan,residential,False,45.60684807830107,"LINESTRING (-69.9860134 -15.8736223, -69.9856715 -15.8738674)"
4105989884,4105989882,0,408691490,nan,residential,False,43.01178417184441,"LINESTRING (-69.9860134 -15.8736223, -69.9863134 -15.8733647)"
4105989885,5585626670,0,408691476,nan,residential,False,159.60051826412996,"LINESTRING (-69.9810489 -15.8738114, -69.9799537 -15.8736495, -69.9798372 -15.8736573, -69.9797382 -15.8737158, -69.9796692 -15.8738452)"
4105989885,5585626656,0,408691476,nan,residential,False,117.19104462988295,"LINESTRING (-69.9810489 -15.8738114, -69.9816236 -15.8733677, -69.9819098 -15.8731596)"
4105989885,5585626658,0,584332478,nan,residential,False,70.02097886239093,"LINESTRING (-69.9810489 -15.8738114, -69.9809555 -15.8736076, -69.9806978 -15.8732848)"
4105989885,5585626663,0,584332478,nan,residential,False,79.13279626519648,"LINESTRING (-69.9810489 -15.8738114, -69.9811176 -15.873898, -69.9815159 -15.8743633)"
4105989886,4105989883,0,408691493,nan,residential,False,43.23099377818182,"LINESTRING (-69.9850774 -15.873808, -69.9853886 -15.8735599)"
4105989886,5585626318,0,584332380,Avenida Los Claveles,residential,False,48.678137099603624,"LINESTRING (-69.9850774 -15.873808, -69.9847799 -15.8734767)"
4105989886,4105991492,0,584332380,Avenida Los Claveles,residential,False,103.36168198190848,"LINESTRING (-69.9850774 -15.873808, -69.9856889 -15.8745278)"
4105989887,4105989883,0,408691484,nan,residential,False,45.65790774818235,"LINESTRING (-69.9856715 -15.8738674, -69.9853886 -15.8735599)"
4105989887,4105991490,0,408691484,nan,residential,False,58.02482302608067,"LINESTRING (-69.9856715 -15.8738674, -69.9860145 -15.8742717)"
4105989887,4105989884,0,408691490,nan,residential,False,45.60684807830107,"LINESTRING (-69.9856715 -15.8738674, -69.9860134 -15.8736223)"
4105989888,4105989884,0,408691485,nan,residential,False,57.17661686131039,"LINESTRING (-69.9863393 -15.8740299, -69.9860134 -15.8736223)"
4105989888,4105991491,0,408691485,nan,residential,False,50.34534509701638,"LINESTRING (-69.9863393 -15.8740299, -69.9866264 -15.8743887)"
4105989888,4105991490,0,408691488,nan,residential,False,43.92832870876919,"LINESTRING (-69.9863393 -15.8740299, -69.9860145 -15.8742717)"
4105991489,4105991491,0,350218889,Avenida Palmeras,residential,False,46.107781939910815,"LINESTRING (-69.9869578 -15.8741235, -69.9866264 -15.8743887)"
4105991489,3559749805,0,350218889,Avenida Palmeras,residential,False,49.8202773936845,"LINESTRING (-69.9869578 -15.8741235, -69.9873134 -15.8738341)"
4105991489,4105989882,0,408691494,Jirón Las Viñas,residential,False,108.94637979847123,"LINESTRING (-69.9869578 -15.8741235, -69.9863134 -15.8733647)"
4105991489,8209779459,0,408691494,Jirón Las Viñas,residential,False,54.460422661146374,"LINESTRING (-69.9869578 -15.8741235, -69.9872862 -15.8744978)"
4105991490,4105989887,0,408691484,nan,residential,False,58.02482302608067,"LINESTRING (-69.9860145 -15.8742717, -69.9856715 -15.8738674)"
4105991490,4105991492,0,408691488,nan,residential,False,44.98534135983722,"LINESTRING (-69.9860145 -15.8742717, -69.9856889 -15.8745278)"
4105991490,4105989888,0,408691488,nan,residential,False,43.92832870876919,"LINESTRING (-69.9860145 -15.8742717, -69.9863393 -15.8740299)"
4105991491,8209779465,0,350218889,Avenida Palmeras,residential,False,40.401503344061126,"LINESTRING (-69.9866264 -15.8743887, -69.9863369 -15.8746221)"
4105991491,4105991489,0,350218889,Avenida Palmeras,residential,False,46.107781939910815,"LINESTRING (-69.9866264 -15.8743887, -69.9869578 -15.8741235)"
4105991491,4105989888,0,408691485,nan,residential,False,50.34534509701638,"LINESTRING (-69.9866264 -15.8743887, -69.9863393 -15.8740299)"
4105991492,4105991490,0,408691488,nan,residential,False,44.98534135983722,"LINESTRING (-69.9856889 -15.8745278, -69.9860145 -15.8742717)"
4105991492,4105989886,0,584332380,Avenida Los Claveles,residential,False,103.36168198190848,"LINESTRING (-69.9856889 -15.8745278, -69.9850774 -15.873808)"
4105991492,5585626312,0,584332380,Avenida Los Claveles,residential,False,54.558749432921,"LINESTRING (-69.9856889 -15.8745278, -69.9860263 -15.8748958)"
4105991493,4105991495,0,351026050,Avenida Orgullo Aymara,tertiary,False,88.19134466945548,"LINESTRING (-69.9802641 -15.8753743, -69.9796313 -15.8758828)"
4105991493,4105991494,0,408691489,nan,residential,False,63.15542486407834,"LINESTRING (-69.9802641 -15.8753743, -69.9806326 -15.8758181)"
4105991493,5585626695,0,584332483,nan,residential,False,88.70442318959422,"LINESTRING (-69.9802641 -15.8753743, -69.9797568 -15.8747432)"
4105991493,3559759594,0,"[351026050, 351026051, 350220157]",Avenida Orgullo Aymara,tertiary,False,121.14442190781706,"LINESTRING (-69.9802641 -15.8753743, -69.9809256 -15.8748405, -69.9810043 -15.8747774, -69.9811168 -15.8746798, -69.9811286 -15.8746705)"
4105991494,5585626402,0,408691459,nan,residential,False,46.25396069103275,"LINESTRING (-69.9806326 -15.8758181, -69.9803073 -15.8760922)"
4105991494,4105991493,0,408691489,nan,residential,False,63.15542486407834,"LINESTRING (-69.9806326 -15.8758181, -69.9802641 -15.8753743)"
4105991494,5585626403,0,"[408691489, 408691486]",nan,residential,False,170.59409655763957,"LINESTRING (-69.9806326 -15.8758181, -69.9813585 -15.8766594, -69.9813733 -15.8767026, -69.9813592 -15.876753, -69.9813156 -15.8767923, -69.9810837 -15.8769709)"
4105991495,4105991497,0,351026050,Avenida Orgullo Aymara,tertiary,False,49.73351066888997,"LINESTRING (-69.9796313 -15.8758828, -69.9792719 -15.8761666)"
4105991495,4105991493,0,351026050,Avenida Orgullo Aymara,tertiary,False,88.19134466945548,"LINESTRING (-69.9796313 -15.8758828, -69.9802641 -15.8753743)"
4105991495,4105991498,0,408691463,nan,residential,False,65.56760136424444,"LINESTRING (-69.9796313 -15.8758828, -69.9800245 -15.8763352)"
4105991495,9923643193,0,"[1082791185, 408691463]",nan,residential,False,85.60174885822254,"LINESTRING (-69.9796313 -15.8758828, -69.9793625 -15.875542, -69.9791406 -15.8752747)"
4105991497,5585626702,0,351026050,Avenida Orgullo Aymara,tertiary,False,44.42863637143142,"LINESTRING (-69.9792719 -15.8761666, -69.9789492 -15.8764182)"
4105991497,4105991495,0,351026050,Avenida Orgullo Aymara,tertiary,False,49.73351066888997,"LINESTRING (-69.9792719 -15.8761666, -69.9796313 -15.8758828)"
4105991497,4105991499,0,408691491,nan,residential,False,64.69059563639148,"LINESTRING (-69.9792719 -15.8761666, -69.9796509 -15.87662)"
4105991497,5585626699,0,408691491,nan,residential,False,86.87658884726062,"LINESTRING (-69.9792719 -15.8761666, -69.978776 -15.8755478)"
4105991498,5585626402,0,408691459,nan,residential,False,40.55799260402272,"LINESTRING (-69.9800245 -15.8763352, -69.9803073 -15.8760922)"
4105991498,5585626401,0,408691463,nan,residential,False,79.17574481869237,"LINESTRING (-69.9800245 -15.8763352, -69.9804837 -15.8768937)"
4105991498,4105991495,0,408691463,nan,residential,False,65.56760136424444,"LINESTRING (-69.9800245 -15.8763352, -69.9796313 -15.8758828)"
4105991499,4105991500,0,408691480,nan,residential,False,46.90237855768455,"LINESTRING (-69.9796509 -15.87662, -69.9793109 -15.8768864)"
4105991499,5585626420,0,408691491,nan,residential,False,80.34205344791336,"LINESTRING (-69.9796509 -15.87662, -69.9801406 -15.8771679)"
4105991499,4105991497,0,408691491,nan,residential,False,64.69059563639148,"LINESTRING (-69.9796509 -15.87662, -69.9792719 -15.8761666)"
4105991500,4105991507,0,408691474,nan,residential,False,126.85004840678172,"LINESTRING (-69.9793109 -15.8768864, -69.9800714 -15.8777618)"
4105991500,5585626416,0,408691480,nan,residential,False,43.16631320889772,"LINESTRING (-69.9793109 -15.8768864, -69.978998 -15.8771316)"
4105991500,4105991499,0,408691480,nan,residential,False,46.90237855768455,"LINESTRING (-69.9793109 -15.8768864, -69.9796509 -15.87662)"
4105991501,5587223152,0,351026050,Avenida Orgullo Aymara,tertiary,False,140.9406271085113,"LINESTRING (-69.9783149 -15.8769337, -69.9773001 -15.8777423)"
4105991501,5585626705,0,351026050,Avenida Orgullo Aymara,tertiary,False,44.5658957829147,"LINESTRING (-69.9783149 -15.8769337, -69.9786264 -15.8766675)"
4105991501,5585626701,0,408691496,nan,residential,False,91.29044267913306,"LINESTRING (-69.9783149 -15.8769337, -69.9777511 -15.8763173)"
4105991501,4105991504,0,408691496,nan,residential,False,63.18552115818876,"LINESTRING (-69.9783149 -15.8769337, -69.9786924 -15.8773708)"
4105991503,5587223157,0,408691466,nan,residential,False,133.00862876954895,"LINESTRING (-69.9741849 -15.8773451, -69.9750769 -15.8781786)"
4105991504,5585626430,0,408691480,nan,residential,False,47.54636827617092,"LINESTRING (-69.9786924 -15.8773708, -69.9783575 -15.877652)"
4105991504,5585626416,0,408691480,nan,residential,False,42.139586716604136,"LINESTRING (-69.9786924 -15.8773708, -69.978998 -15.8771316)"
4105991504,4105991501,0,408691496,nan,residential,False,63.18552115818876,"LINESTRING (-69.9786924 -15.8773708, -69.9783149 -15.8769337)"
4105991504,4105991508,0,408691496,nan,residential,False,127.95274937417481,"LINESTRING (-69.9786924 -15.8773708, -69.9789914 -15.8777308, -69.9794568 -15.8782558)"
4105991507,4105991500,0,408691474,nan,residential,False,126.85004840678172,"LINESTRING (-69.9800714 -15.8777618, -69.9793109 -15.8768864)"
4105991507,5585626415,0,408691474,nan,residential,False,112.07257443310652,"LINESTRING (-69.9800714 -15.8777618, -69.980725 -15.8785496)"
4105991507,5585626417,0,408691486,nan,residential,False,43.84065654625293,"LINESTRING (-69.9800714 -15.8777618, -69.9797535 -15.8780107)"
4105991507,5585626404,0,408691486,nan,residential,False,48.68588012392202,"LINESTRING (-69.9800714 -15.8777618, -69.9804252 -15.8774863)"
4105991508,5585626429,0,408691461,nan,residential,False,49.11946102046062,"LINESTRING (-69.9794568 -15.8782558, -69.9791174 -15.8785534)"
4105991508,5585626417,0,408691486,nan,residential,False,41.829981531721465,"LINESTRING (-69.9794568 -15.8782558, -69.9797535 -15.8780107)"
4105991508,5585626413,0,584332403,nan,residential,False,110.1572678971747,"LINESTRING (-69.9794568 -15.8782558, -69.9800769 -15.8790468)"
